Game Number,Deal Number,Player Number,Team Number,Play Style,Tricks Won,Games Won,Trump in Hand,Bowers in Hand,Suits in Hand,Aces in Hand,Trick 1 Play 1s,Average Rank,Craig Score,Ryan Score,Probability Score,Average Rank Pred,Ryan Pred,Probability Pred,Gradient Pred,Regression Pred,Card 1 Rank,Card 2 Rank,Card 3 Rank,Card 4 Rank,Card 5 Rank
236,2,4,2,STANDARD,4,1,4,2,2,0,0,7.2,3.25,0.856,0.605,2.083,4.28,3.025,2.849,4.0,1,2,5,6,22
236,3,1,1,STANDARD,2,0,2,1,3,1,0,11.0,1.75,0.522,0.423,1.364,2.61,2.115,2.23,2.0,1,3,8,21,22
236,3,2,2,STANDARD,1,1,1,0,4,2,0,10.4,0.75,0.348,0.311,1.442,1.74,1.555,1.153,1.0,4,8,10,11,19
236,3,3,1,STANDARD,1,0,1,0,3,0,0,15.4,0,0.195,0.095,0.974,0.975,0.475,0.098,0.0,6,14,16,17,24
236,3,4,2,STANDARD,1,1,2,1,3,0,1,11.6,1,0.37,0.249,1.293,1.85,1.245,1.736,1.0,2,7,13,17,19
236,4,1,1,STANDARD,3,0,3,1,2,1,1,8.4,4.0,0.717,0.478,1.786,3.585,2.39,3.343,4.0,1,4,7,8,22
236,4,2,2,STANDARD,0,1,0,0,3,0,0,18.4,0,0.05,0.025,0.815,0.25,0.125,0.098,0.0,13,17,17,21,24
236,4,3,1,STANDARD,2,0,2,1,3,1,0,8.4,1.75,0.495,0.355,1.786,2.475,1.775,2.23,2.0,2,5,10,11,14
236,4,4,2,STANDARD,0,1,0,0,3,1,0,15.8,0.75,0.14,0.118,0.949,0.7,0.59,0.591,0.0,8,14,16,19,22
236,5,1,1,STANDARD,1,0,2,1,3,1,0,11.4,1.75,0.462,0.383,1.316,2.31,1.915,2.23,2.0,1,7,8,19,22
236,5,2,2,STANDARD,2,1,1,0,3,1,1,12.0,0.75,0.31,0.21,1.25,1.55,1.05,0.591,1.0,6,8,13,14,19
236,5,3,1,STANDARD,1,0,0,0,3,1,0,13.0,0.75,0.195,0.141,1.154,0.975,0.705,0.591,0.0,10,11,11,16,17
236,5,4,2,STANDARD,1,1,2,1,3,0,0,14.8,1,0.351,0.243,1.014,1.755,1.215,1.736,1.0,2,5,21,22,24
236,6,1,1,STANDARD,1,0,1,1,3,1,0,10.6,1.75,0.431,0.339,1.415,2.155,1.695,1.506,2.0,1,8,11,14,19
236,6,2,2,STANDARD,3,1,3,0,3,0,0,10.4,1.25,0.494,0.319,1.442,2.47,1.595,2.427,2.0,3,4,7,14,24
236,6,3,1,STANDARD,0,0,1,0,4,0,1,15.4,0,0.14,0.097,0.974,0.7,0.485,0.098,0.0,5,16,17,17,22
236,6,4,2,STANDARD,1,1,1,1,3,1,0,11.4,1.75,0.371,0.279,1.316,1.855,1.395,1.506,1.0,2,10,11,13,21
236,7,1,1,STANDARD,1,0,2,0,4,1,0,11.6,0.75,0.344,0.276,1.293,1.72,1.38,1.315,1.0,5,7,8,14,24
236,7,2,2,STANDARD,2,1,1,0,4,1,0,15.0,0.75,0.201,0.184,1.0,1.005,0.92,0.591,0.0,4,10,17,22,22
236,7,3,1,STANDARD,0,0,0,0,3,0,0,14.2,0,0.147,0.064,1.056,0.735,0.32,0.098,0.0,11,11,14,16,19
236,7,4,2,STANDARD,2,1,1,1,4,1,1,13.4,1.75,0.279,0.262,1.119,1.395,1.31,1.506,1.0,2,8,17,19,21
237,1,1,1,STANDARD,1,0,1,1,3,0,0,15.0,1,0.274,0.209,1.0,1.37,1.045,0.519,1.0,1,16,17,19,22
237,1,2,2,STANDARD,1,1,1,0,4,3,1,10.8,0.75,0.367,0.373,1.389,1.835,1.865,1.153,2.0,6,8,8,10,22
237,1,3,1,STANDARD,0,0,1,0,3,0,0,13.2,0,0.252,0.127,1.136,1.26,0.635,0.098,0.0,7,11,13,14,21
237,1,4,2,STANDARD,3,1,3,1,3,0,0,8.2,2.25,0.579,0.393,1.829,2.895,1.965,2.849,3.0,2,4,5,11,19
237,2,1,1,STANDARD,2,0,2,1,2,1,0,7.6,2.75,0.656,0.442,1.974,3.28,2.21,2.23,3.0,2,3,8,11,14
237,2,2,2,STANDARD,1,1,0,0,3,1,0,17.2,0.75,0.124,0.113,0.872,0.62,0.565,0.591,0.0,10,11,19,22,24
237,2,3,1,STANDARD,0,0,1,0,3,0,1,14.6,0,0.207,0.102,1.027,1.035,0.51,0.098,0.0,5,14,16,17,21
237,2,4,2,STANDARD,2,1,3,0,3,0,0,11.6,1.25,0.425,0.266,1.293,2.125,1.33,2.427,2.0,4,6,7,19,22
237,3,1,1,STANDARD,1,0,2,0,3,0,0,13.2,0,0.312,0.183,1.136,1.56,0.915,1.315,1.0,4,7,14,19,22
237,3,2,2,STANDARD,1,1,1,0,3,1,0,14.4,0.75,0.262,0.189,1.042,1.31,0.945,0.591,1.0,6,8,17,19,22
237,3,3,1,STANDARD,2,0,2,1,3,1,0,11.0,1.75,0.441,0.331,1.364,2.205,1.655,2.23,2.0,2,5,10,14,24
237,3,4,2,STANDARD,1,1,1,1,3,1,1,11.8,1.75,0.396,0.326,1.271,1.98,1.63,1.506,1.0,1,8,13,16,21
237,4,1,1,STANDARD,1,0,1,0,4,2,1,12.6,0.75,0.267,0.268,1.19,1.335,1.34,1.153,1.0,7,8,10,17,21
237,4,2,2,STANDARD,3,1,3,2,3,0,0,8.4,2.25,0.641,0.502,1.786,3.205,2.51,2.849,3.0,1,2,4,16,19
237,4,3,1,STANDARD,0,0,0,0,3,0,0,17.0,0,0.068,0.029,0.882,0.34,0.145,0.098,0.0,13,14,17,19,22
237,4,4,2,STANDARD,1,1,2,0,3,0,0,11.2,0,0.391,0.231,1.339,1.955,1.155,1.315,1.0,3,6,11,14,22
237,5,1,1,STANDARD,1,0,1,1,4,0,0,16.0,1,0.212,0.207,0.938,1.06,1.035,0.519,1.0,1,17,19,21,22
237,5,2,2,STANDARD,2,1,2,0,3,1,1,8.2,0.75,0.504,0.341,1.829,2.52,1.705,1.315,2.0,3,5,8,11,14
237,5,3,1,STANDARD,2,0,2,0,3,1,0,9.6,0.75,0.429,0.298,1.562,2.145,1.49,1.315,1.0,4,7,8,13,16
237,5,4,2,STANDARD,0,1,2,1,4,0,0,13.0,1,0.314,0.243,1.154,1.57,1.215,1.736,1.0,2,6,14,19,24
237,6,1,1,STANDARD,0,0,1,0,4,0,0,15.4,0,0.152,0.101,0.974,0.76,0.505,0.098,0.0,5,14,17,17,24
237,6,2,2,STANDARD,1,1,2,1,3,0,0,9.0,1,0.531,0.37,1.667,2.655,1.85,1.736,2.0,1,3,11,11,19
237,6,3,1,STANDARD,2,0,1,1,4,1,1,12.6,1.75,0.303,0.276,1.19,1.515,1.38,1.506,1.0,2,8,13,19,21
237,6,4,2,STANDARD,2,1,3,0,3,1,0,9.8,2.0,0.489,0.347,1.531,2.445,1.735,2.427,2.0,4,6,7,10,22
237,7,1,1,STANDARD,3,0,2,1,3,0,0,11.2,1,0.436,0.311,1.339,2.18,1.555,1.736,2.0,1,6,11,16,22
237,7,2,2,STANDARD,1,1,2,0,3,1,0,9.4,0.75,0.465,0.324,1.596,2.325,1.62,1.315,2.0,4,5,8,11,19
237,7,3,1,STANDARD,0,0,1,1,4,0,0,13.6,1,0.225,0.171,1.103,1.125,0.855,0.519,1.0,2,14,14,17,21
237,7,4,2,STANDARD,1,1,1,0,4,0,1,15.6,0,0.135,0.098,0.962,0.675,0.49,0.098,0.0,7,13,17,19,22
237,8,1,1,STANDARD,1,0,1,1,3,0,1,12.4,1,0.349,0.247,1.21,1.745,1.235,0.519,1.0,1,11,13,16,21
237,8,2,2,STANDARD,2,1,3,0,3,1,0,9.8,2.0,0.522,0.369,1.531,2.61,1.845,2.427,2.0,4,6,7,8,24
237,8,3,1,STANDARD,2,0,2,0,4,1,0,9.8,0.75,0.376,0.297,1.531,1.88,1.485,1.315,1.0,3,5,10,14,17
237,8,4,2,STANDARD,0,1,0,0,2,0,0,19.8,1,0.015,0.008,0.758,0.075,0.04,0.098,0.0,17,19,19,22,22
237,9,1,1,STANDARD,1,0,1,1,3,1,0,10.2,1.75,0.436,0.339,1.471,2.18,1.695,1.506,2.0,1,8,11,14,17
237,9,2,2,STANDARD,3,1,2,1,3,1,1,9.8,1.75,0.483,0.361,1.531,2.415,1.805,2.23,2.0,2,5,8,13,21
237,9,3,1,STANDARD,0,0,0,0,3,0,0,18.6,0,0.065,0.032,0.806,0.325,0.16,0.098,0.0,11,17,19,22,24
237,9,4,2,STANDARD,1,1,2,0,4,1,0,11.0,0.75,0.355,0.288,1.364,1.775,1.44,1.315,1.0,3,6,10,14,22
237,10,1,1,STANDARD,0,0,0,0,2,1,0,16.0,1.75,0.136,0.117,0.938,0.68,0.585,0.591,0.0,8,14,17,19,22
237,10,2,2,STANDARD,1,1,1,1,4,1,0,11.6,1.75,0.353,0.3,1.293,1.765,1.5,1.506,1.0,2,8,11,13,24
237,10,3,1,STANDARD,2,0,3,0,3,0,1,11.2,1.25,0.484,0.316,1.339,2.42,1.58,2.427,2.0,3,4,6,21,22
237,10,4,2,STANDARD,2,1,2,0,3,1,0,11.4,0.75,0.352,0.252,1.316,1.76,1.26,1.315,1.0,5,7,10,16,19
237,11,1,1,STANDARD,0,0,1,0,4,0,0,11.0,0,0.277,0.168,1.364,1.385,0.84,0.098,0.0,4,11,11,13,16
237,11,2,2,STANDARD,1,1,2,1,3,1,0,8.6,1.75,0.499,0.358,1.744,2.495,1.79,2.23,2.0,2,5,8,14,14
237,11,3,1,STANDARD,2,0,2,1,3,0,0,13.0,1,0.371,0.282,1.154,1.855,1.41,1.736,1.0,1,7,17,19,21
237,11,4,2,STANDARD,2,1,2,0,2,1,1,10.6,1.75,0.514,0.306,1.415,2.57,1.53,1.315,2.0,3,6,8,17,19
238,1,1,1,STANDARD,1,1,1,0,4,1,0,13.4,0.75,0.265,0.219,1.119,1.325,1.095,0.591,1.0,5,8,11,21,22
238,1,2,2,STANDARD,0,0,1,0,3,0,1,14.0,0,0.237,0.116,1.071,1.185,0.58,0.098,0.0,6,11,14,17,22
238,1,3,1,STANDARD,3,1,2,1,3,2,0,8.4,1.75,0.57,0.486,1.786,2.85,2.43,2.23,3.0,1,4,8,10,19
238,1,4,2,STANDARD,1,0,1,0,3,0,0,15.2,0,0.233,0.131,0.987,1.165,0.655,0.098,0.0,3,14,16,19,24
238,2,1,1,STANDARD,1,1,0,0,3,1,0,15.2,0.75,0.15,0.127,0.987,0.75,0.635,0.591,0.0,8,13,17,17,21
238,2,2,2,STANDARD,1,0,1,1,3,0,0,13.0,1,0.327,0.206,1.154,1.635,1.03,0.519,1.0,2,11,11,19,22
238,2,3,1,STANDARD,3,1,3,0,2,1,1,10.2,3.0,0.579,0.348,1.471,2.895,1.74,2.427,2.0,4,6,7,10,24
238,2,4,2,STANDARD,0,0,0,0,3,1,0,15.8,0.75,0.14,0.118,0.949,0.7,0.59,0.591,0.0,8,14,16,19,22
238,3,1,1,STANDARD,2,1,1,1,4,0,0,11.8,1,0.307,0.221,1.271,1.535,1.105,0.519,1.0,2,11,11,13,22
238,3,2,2,STANDARD,0,0,2,0,4,0,0,13.6,0,0.246,0.179,1.103,1.23,0.895,1.315,1.0,4,7,17,19,21
238,3,3,1,STANDARD,1,1,1,1,4,1,0,14.2,1.75,0.292,0.293,1.056,1.46,1.465,1.506,1.0,1,10,14,22,24
238,3,4,2,STANDARD,2,0,2,0,3,1,1,9.8,0.75,0.453,0.317,1.531,2.265,1.585,1.315,2.0,3,5,8,14,19
238,4,1,1,STANDARD,1,1,1,1,4,1,1,14.0,1.75,0.246,0.241,1.071,1.23,1.205,1.506,1.0,2,10,17,19,22
238,4,2,2,STANDARD,4,0,5,0,1,0,0,5.0,2.25,0.972,0.585,3.0,4.86,2.925,2.427,4.0,3,4,5,6,7
238,4,3,1,STANDARD,0,1,0,0,3,1,0,16.2,0.75,0.157,0.13,0.926,0.785,0.65,0.591,0.0,8,13,14,22,24
238,4,4,2,STANDARD,0,0,0,0,3,1,0,13.6,0.75,0.193,0.143,1.103,0.965,0.715,0.591,0.0,8,11,14,16,19
238,5,1,1,STANDARD,1,1,1,1,3,1,0,11.8,1.75,0.374,0.281,1.271,1.87,1.405,1.506,1.0,2,8,13,14,22
238,5,2,2,STANDARD,0,0,0,0,3,0,1,18.4,0,0.066,0.033,0.815,0.33,0.165,0.098,0.0,11,17,19,21,24
238,5,3,1,STANDARD,4,1,3,0,2,1,0,8.4,3.0,0.641,0.395,1.786,3.205,1.975,2.427,2.0,4,5,6,8,19
238,5,4,2,STANDARD,0,0,0,0,3,0,0,16.0,0,0.099,0.04,0.938,0.495,0.2,0.098,0.0,11,14,16,17,22
238,6,1,1,STANDARD,2,1,2,1,4,0,0,13.6,1,0.323,0.254,1.103,1.615,1.27,1.736,1.0,2,4,19,19,24
238,6,2,2,STANDARD,1,0,1,1,3,0,0,13.0,1,0.337,0.236,1.154,1.685,1.18,0.519,1.0,1,11,14,17,22
238,6,3,1,STANDARD,2,1,1,0,4,3,1,10.8,0.75,0.367,0.373,1.389,1.835,1.865,1.153,2.0,6,8,8,10,22
238,6,4,2,STANDARD,0,0,1,0,4,0,0,13.0,0,0.189,0.117,1.154,0.945,0.585,0.098,0.0,5,13,14,16,17
238,7,1,1,STANDARD,2,1,3,1,3,0,0,10.2,2.25,0.547,0.394,1.471,2.735,1.97,2.849,2.0,2,3,5,19,22
238,7,2,2,STANDARD,2,0,2,1,4,0,0,10.2,1,0.429,0.331,1.471,2.145,1.655,1.736,2.0,1,4,11,14,21
238,7,3,1,STANDARD,1,1,1,0,4,1,0,12.2,0.75,0.232,0.192,1.23,1.16,0.96,0.591,0.0,7,10,11,16,17
238,7,4,2,STANDARD,0,0,1,0,4,0,1,16.0,0,0.136,0.093,0.938,0.68,0.465,0.098,0.0,6,14,17,19,24
238,8,1,1,STANDARD,0,1,0,0,2,0,1,14.0,1,0.148,0.063,1.071,0.74,0.315,0.098,0.0,11,11,14,17,17
238,8,2,2,STANDARD,2,0,2,1,3,1,0,9.0,1.75,0.487,0.355,1.667,2.435,1.775,2.23,2.0,2,5,8,14,16
238,8,3,1,STANDARD,1,1,1,0,3,1,0,16.2,0.75,0.212,0.164,0.926,1.06,0.82,0.591,0.0,7,10,19,21,24
238,8,4,2,STANDARD,2,0,2,0,3,1,0,10.0,0.75,0.476,0.355,1.5,2.38,1.775,1.315,2.0,3,4,8,13,22
238,9,1,1,STANDARD,3,1,2,0,4,1,0,12.2,0.75,0.346,0.283,1.23,1.73,1.415,1.315,1.0,4,6,8,21,22
238,9,2,2,STANDARD,0,0,0,0,3,0,1,18.6,0,0.065,0.032,0.806,0.325,0.16,0.098,0.0,11,17,19,22,24
238,9,3,1,STANDARD,1,1,1,0,4,2,0,9.6,0.75,0.356,0.307,1.562,1.78,1.535,1.153,1.0,5,8,10,11,14
238,9,4,2,STANDARD,1,0,1,1,3,0,0,13.2,1,0.306,0.225,1.136,1.53,1.125,0.519,1.0,1,13,16,17,19
238,10,1,1,STANDARD,0,1,1,0,4,1,0,12.8,0.75,0.254,0.21,1.172,1.27,1.05,0.591,0.0,7,8,11,17,21
238,10,2,2,STANDARD,2,0,2,0,2,1,0,11.0,1.75,0.482,0.282,1.364,2.41,1.41,1.315,2.0,5,6,8,17,19
238,10,3,1,STANDARD,1,1,1,1,4,1,1,11.8,1.75,0.286,0.252,1.271,1.43,1.26,1.506,1.0,2,10,14,14,19
238,10,4,2,STANDARD,2,0,2,0,4,0,0,13.4,0,0.306,0.24,1.119,1.53,1.2,1.315,1.0,3,4,16,22,22
238,11,1,1,STANDARD,0,1,1,0,4,0,0,12.2,0,0.265,0.165,1.23,1.325,0.825,0.098,0.0,4,11,11,13,22
238,11,2,2,STANDARD,2,0,3,1,3,1,0,7.2,3.0,0.606,0.471,2.083,3.03,2.355,3.343,3.0,2,3,7,10,14
238,11,3,1,STANDARD,2,1,2,1,3,0,0,14.8,1,0.371,0.284,1.014,1.855,1.42,1.736,1.0,1,6,21,22,24
238,11,4,2,STANDARD,1,0,0,0,3,2,1,13.2,0.75,0.229,0.218,1.136,1.145,1.09,1.153,1.0,8,8,16,17,17
238,12,1,1,STANDARD,2,1,2,0,3,0,1,11.2,0,0.384,0.229,1.339,1.92,1.145,1.315,1.0,3,5,13,14,21
238,12,2,2,STANDARD,0,0,1,1,4,0,0,13.6,1,0.215,0.168,1.103,1.075,0.84,0.519,1.0,2,14,16,17,19
238,12,3,1,STANDARD,1,1,1,1,4,1,0,14.8,1.75,0.303,0.308,1.014,1.515,1.54,1.506,1.0,1,8,19,22,24
238,12,4,2,STANDARD,2,0,1,0,3,1,0,11.8,0.75,0.348,0.232,1.271,1.74,1.16,0.591,1.0,7,8,11,11,22
239,1,1,1,STANDARD,2,0,3,0,3,0,0,10.4,1.25,0.476,0.29,1.442,2.38,1.45,2.427,2.0,4,6,7,11,24
239,1,2,2,STANDARD,0,1,1,1,4,1,1,13.4,1.75,0.292,0.266,1.119,1.46,1.33,1.506,1.0,2,8,14,21,22
239,1,3,1,STANDARD,0,0,1,0,4,2,0,11.8,0.75,0.302,0.282,1.271,1.51,1.41,1.153,1.0,5,8,10,14,22
239,1,4,2,STANDARD,3,1,2,1,3,0,0,9.6,1,0.495,0.349,1.562,2.475,1.745,1.736,2.0,1,3,11,16,17
239,2,1,1,STANDARD,0,0,2,0,4,0,0,12.2,0,0.291,0.204,1.23,1.455,1.02,1.315,1.0,4,5,14,17,21
239,2,2,2,STANDARD,2,1,1,1,4,0,0,13.2,1,0.289,0.245,1.136,1.445,1.225,0.519,1.0,1,11,13,19,22
239,2,3,1,STANDARD,1,0,0,0,3,0,1,17.4,0,0.077,0.035,0.862,0.385,0.175,0.098,0.0,11,16,17,19,24
239,2,4,2,STANDARD,2,1,2,0,4,1,0,11.0,0.75,0.355,0.288,1.364,1.775,1.44,1.315,1.0,3,6,10,14,22
239,3,1,1,STANDARD,0,0,1,0,3,1,0,14.2,0.75,0.299,0.225,1.056,1.495,1.125,0.591,1.0,3,8,19,19,22
239,3,2,2,STANDARD,1,1,1,0,4,1,0,15.4,0.75,0.2,0.185,0.974,1.0,0.925,0.591,0.0,4,10,17,22,24
239,3,3,1,STANDARD,2,0,3,1,2,0,0,10.2,3.25,0.58,0.321,1.471,2.9,1.605,2.849,2.0,2,5,7,16,21
239,3,4,2,STANDARD,2,1,2,1,4,0,1,10.2,1,0.385,0.306,1.471,1.925,1.53,1.736,1.0,1,6,13,14,17
239,4,1,1,STANDARD,1,0,0,0,3,2,1,12.8,0.75,0.227,0.213,1.172,1.135,1.065,1.153,1.0,8,10,13,14,19
239,4,2,2,STANDARD,3,1,3,1,3,0,0,8.4,2.25,0.598,0.41,1.786,2.99,2.05,2.849,3.0,1,3,5,16,17
239,4,3,1,STANDARD,0,0,0,0,3,1,0,17.2,0.75,0.128,0.116,0.872,0.64,0.58,0.591,0.0,8,14,19,21,24
239,4,4,2,STANDARD,1,1,1,1,3,0,0,14.8,1,0.279,0.182,1.014,1.395,0.91,0.519,1.0,2,11,17,22,22
239,5,1,1,STANDARD,0,0,1,0,4,0,0,16.4,0,0.131,0.095,0.915,0.655,0.475,0.098,0.0,5,17,17,19,24
239,5,2,2,STANDARD,3,1,3,2,2,0,1,8.4,3.25,0.765,0.608,1.786,3.825,3.04,2.849,3.0,1,2,3,14,22
239,5,3,1,STANDARD,2,0,1,0,4,1,0,12.4,0.75,0.267,0.215,1.21,1.335,1.075,0.591,0.0,6,8,11,16,21
239,5,4,2,STANDARD,0,1,2,0,3,0,0,9.8,0,0.394,0.222,1.531,1.97,1.11,1.315,1.0,4,7,11,13,14
239,6,1,1,STANDARD,2,0,2,1,3,1,0,9.0,1.75,0.496,0.407,1.667,2.48,2.035,2.23,2.0,2,3,10,13,17
239,6,2,2,STANDARD,1,1,1,0,4,1,0,12.2,0.75,0.245,0.198,1.23,1.225,0.99,0.591,0.0,6,8,14,16,17
239,6,3,1,STANDARD,2,0,2,1,2,0,1,12.0,2,0.506,0.304,1.25,2.53,1.52,1.736,2.0,1,7,11,19,22
239,6,4,2,STANDARD,0,1,0,0,2,1,0,15.2,1.75,0.179,0.139,0.987,0.895,0.695,0.591,0.0,8,11,14,21,22
239,7,1,1,STANDARD,3,0,3,1,3,0,0,7.0,2.25,0.597,0.387,2.143,2.985,1.935,2.849,2.0,2,5,6,11,11
239,7,2,2,STANDARD,2,1,2,1,3,1,0,10.2,1.75,0.506,0.404,1.471,2.53,2.02,2.23,2.0,1,4,8,19,19
239,7,3,1,STANDARD,0,0,0,0,2,1,0,17.0,1.75,0.108,0.105,0.882,0.54,0.525,0.591,0.0,10,13,17,21,24
239,7,4,2,STANDARD,0,1,0,0,3,0,1,16.6,0,0.07,0.022,0.904,0.35,0.11,0.098,0.0,14,14,16,17,22
239,8,1,1,STANDARD,2,0,2,0,3,0,1,10.6,0,0.371,0.221,1.415,1.855,1.105,1.315,1.0,3,7,13,14,16
239,8,2,2,STANDARD,1,1,1,0,4,0,0,15.0,0,0.188,0.127,1.0,0.94,0.635,0.098,0.0,4,11,17,21,22
239,8,3,1,STANDARD,0,0,0,0,2,1,0,15.4,1.75,0.165,0.135,0.974,0.825,0.675,0.591,0.0,8,11,17,19,22
239,8,4,2,STANDARD,2,1,2,1,3,1,0,11.6,1.75,0.453,0.347,1.293,2.265,1.735,2.23,2.0,2,5,8,19,24
240,1,1,1,STANDARD,2,1,2,1,4,0,0,11.6,1,0.359,0.3,1.293,1.795,1.5,1.736,1.0,1,6,13,19,19
240,1,2,2,STANDARD,1,0,2,1,3,1,1,9.6,1.75,0.459,0.343,1.562,2.295,1.715,2.23,2.0,2,7,8,14,17
240,1,3,1,STANDARD,1,1,1,0,2,1,0,15.0,1.75,0.345,0.187,1.0,1.725,0.935,0.591,1.0,4,10,16,21,24
240,1,4,2,STANDARD,1,0,0,0,2,1,0,13.8,1.75,0.216,0.159,1.087,1.08,0.795,0.591,0.0,8,11,11,17,22
240,2,1,1,STANDARD,0,1,1,0,3,1,0,12.0,0.75,0.282,0.19,1.25,1.41,0.95,0.591,0.0,6,10,13,14,17
240,2,2,2,STANDARD,1,0,2,0,2,1,0,8.2,1.75,0.594,0.341,1.829,2.97,1.705,1.315,2.0,3,5,8,11,14
240,2,3,1,STANDARD,3,1,3,1,2,0,1,10.6,3.25,0.62,0.375,1.415,3.1,1.875,2.849,2.0,1,4,7,19,22
240,2,4,2,STANDARD,1,0,1,1,4,0,0,15.6,1,0.224,0.182,0.962,1.12,0.91,0.519,1.0,2,11,19,22,24
240,3,1,1,STANDARD,0,1,1,0,3,0,0,17.2,0,0.186,0.098,0.872,0.93,0.49,0.098,0.0,5,14,21,22,24
240,3,2,2,STANDARD,0,0,0,0,2,1,0,14.8,1.75,0.175,0.137,1.014,0.875,0.685,0.591,0.0,8,11,16,17,22
240,3,3,1,STANDARD,2,1,1,0,3,1,0,11.6,0.75,0.358,0.251,1.293,1.79,1.255,0.591,1.0,3,8,11,17,19
240,3,4,2,STANDARD,3,0,3,0,3,0,1,9.8,1.25,0.458,0.282,1.531,2.29,1.41,2.427,2.0,4,6,7,13,19
240,4,1,1,STANDARD,1,1,1,1,3,1,1,10.4,1.75,0.403,0.292,1.442,2.015,1.46,1.506,1.0,2,8,11,14,17
240,4,2,2,STANDARD,2,0,1,0,3,1,0,14.8,0.75,0.274,0.194,1.014,1.37,0.97,0.591,1.0,6,8,14,22,24
240,4,3,1,STANDARD,2,1,3,1,3,0,0,8.4,2.25,0.584,0.4,1.786,2.92,2.0,2.849,3.0,1,4,7,11,19
240,4,4,2,STANDARD,0,0,2,0,3,0,0,14.0,0,0.33,0.208,1.071,1.65,1.04,1.315,1.0,3,5,19,21,22
240,5,1,1,STANDARD,1,1,0,0,2,1,0,15.0,1.75,0.154,0.129,1.0,0.77,0.645,0.591,0.0,8,13,16,17,21
240,5,2,2,STANDARD,2,0,2,0,3,1,1,9.0,0.75,0.448,0.3,1.667,2.24,1.5,1.315,2.0,5,7,8,11,14
240,5,3,1,STANDARD,1,1,1,1,4,1,0,13.0,1.75,0.267,0.246,1.154,1.335,1.23,1.506,1.0,2,10,14,17,22
240,5,4,2,STANDARD,1,0,1,0,4,0,0,15.8,0,0.2,0.147,0.949,1.0,0.735,0.098,0.0,3,11,19,22,24
240,6,1,1,STANDARD,2,1,2,0,3,0,0,9.8,0,0.429,0.269,1.531,2.145,1.345,1.315,1.0,3,4,11,14,17
240,6,2,2,STANDARD,1,0,0,0,3,1,0,14.6,0.75,0.156,0.129,1.027,0.78,0.645,0.591,0.0,8,13,16,17,19
240,6,3,1,STANDARD,1,1,1,0,4,1,1,14.4,0.75,0.216,0.19,1.042,1.08,0.95,0.591,0.0,7,8,14,21,22
240,6,4,2,STANDARD,1,0,2,1,3,0,0,12.6,1,0.437,0.315,1.19,2.185,1.575,1.736,2.0,1,5,11,22,24
240,7,1,1,STANDARD,2,1,2,1,3,1,0,9.4,1.75,0.504,0.37,1.596,2.52,1.85,2.23,2.0,2,5,8,11,21
240,7,2,2,STANDARD,0,0,1,0,3,0,0,14.8,0,0.237,0.139,1.014,1.185,0.695,0.098,0.0,3,13,17,19,22
240,7,3,1,STANDARD,3,1,3,1,3,0,0,7.8,2.25,0.575,0.4,1.923,2.875,2.0,2.849,3.0,1,6,7,11,14
240,7,4,2,STANDARD,0,0,0,0,3,1,1,15.8,0.75,0.112,0.098,0.949,0.56,0.49,0.591,0.0,10,14,16,17,22
240,8,1,1,STANDARD,1,1,2,0,3,1,1,10.0,0.75,0.467,0.328,1.5,2.335,1.64,1.315,2.0,3,6,8,11,22
240,8,2,2,STANDARD,2,0,2,0,3,0,0,13.4,0,0.3,0.18,1.119,1.5,0.9,1.315,1.0,4,7,16,19,21
240,8,3,1,STANDARD,0,1,0,0,3,1,0,17.0,0.75,0.133,0.116,0.882,0.665,0.58,0.591,0.0,8,14,17,22,24
240,8,4,2,STANDARD,2,0,2,2,3,1,0,8.2,1.75,0.579,0.511,1.829,2.895,2.555,2.23,3.0,1,2,10,11,17
240,9,1,1,STANDARD,0,1,2,0,4,0,0,12.4,0,0.307,0.206,1.21,1.535,1.03,1.315,1.0,4,6,11,17,24
240,9,2,2,STANDARD,0,0,0,0,3,1,1,14.6,0.75,0.163,0.131,1.027,0.815,0.655,0.591,0.0,8,13,14,19,19
240,9,3,1,STANDARD,4,1,4,2,2,0,0,6.6,3.25,0.918,0.688,2.273,4.59,3.44,2.849,4.0,1,2,3,5,22
240,9,4,2,STANDARD,1,0,0,0,3,2,0,14.2,0.75,0.2,0.198,1.056,1.0,0.99,1.153,0.0,8,10,14,17,22
240,10,1,1,STANDARD,0,1,0,0,3,1,0,15.2,0.75,0.16,0.13,0.987,0.8,0.65,0.591,0.0,8,13,14,19,22
240,10,2,2,STANDARD,2,0,1,1,4,1,0,11.6,1.75,0.341,0.288,1.293,1.705,1.44,1.506,1.0,2,10,11,11,24
240,10,3,1,STANDARD,1,1,2,0,3,1,1,10.4,0.75,0.402,0.284,1.442,2.01,1.42,1.315,1.0,5,6,8,16,17
240,10,4,2,STANDARD,2,0,3,0,3,0,0,10.8,1.25,0.474,0.313,1.389,2.37,1.565,2.427,2.0,3,4,7,19,21
240,11,1,1,STANDARD,1,1,1,0,3,1,0,13.6,0.75,0.289,0.201,1.103,1.445,1.005,0.591,1.0,5,8,14,19,22
240,11,2,2,STANDARD,1,0,1,0,3,1,0,12.2,0.75,0.317,0.225,1.23,1.585,1.125,0.591,1.0,3,10,13,14,21
240,11,3,1,STANDARD,0,1,1,1,4,0,0,14.8,1,0.196,0.163,1.014,0.98,0.815,0.519,0.0,2,16,17,17,22
